date,state,district,pincode,bio_age_5_17,bio_age_17_
19-12-2025,Gujarat,Surendra Nagar,363020,14,9
19-12-2025,Gujarat,Surendra Nagar,363110,1,2
19-12-2025,Gujarat,Surendra Nagar,363351,0,2
19-12-2025,Gujarat,Surendra Nagar,363423,3,3
19-12-2025,Gujarat,Surendra Nagar,363427,6,14
19-12-2025,Gujarat,Surendra Nagar,363435,0,1
19-12-2025,Gujarat,Surendra Nagar,363610,1,0
19-12-2025,Gujarat,Surendra Nagar,382755,2,5
19-12-2025,Gujarat,Surendra Nagar,382775,10,20
19-12-2025,Gujarat,Surendra Nagar,382780,1,2
19-12-2025,Gujarat,Tapi,393050,7,7
19-12-2025,Gujarat,Tapi,394380,16,27
19-12-2025,Gujarat,Tapi,394633,4,2
19-12-2025,Gujarat,Tapi,394641,1,1
19-12-2025,Gujarat,Tapi,394650,32,25
19-12-2025,Gujarat,Tapi,394660,5,0
19-12-2025,Gujarat,Vadodara,390007,17,19
19-12-2025,Gujarat,Vadodara,390012,20,18
19-12-2025,Gujarat,Vadodara,390016,20,13
19-12-2025,Gujarat,Vadodara,391110,28,13
19-12-2025,Gujarat,Vadodara,391145,1,7
19-12-2025,Gujarat,Vadodara,391210,4,4
19-12-2025,Gujarat,Vadodara,391310,7,5
19-12-2025,Gujarat,Vadodara,391346,1,0
19-12-2025,Gujarat,Vadodara,392130,0,1
19-12-2025,Gujarat,Valsad,396045,3,5
19-12-2025,Gujarat,Valsad,396145,3,3
19-12-2025,Gujarat,Valsad,396240,3,0
19-12-2025,Gujarat,Valsad,396385,3,1
19-12-2025,Haryana,Ambala,133102,6,7
19-12-2025,Haryana,Ambala,133201,9,10
19-12-2025,Haryana,Ambala,133202,2,4
19-12-2025,Haryana,Ambala,133203,5,3
19-12-2025,Haryana,Ambala,134007,1,10
19-12-2025,Haryana,Bhiwani,127030,10,9
19-12-2025,Haryana,Bhiwani,127042,6,5
19-12-2025,Haryana,Bhiwani,127043,4,7
19-12-2025,Haryana,Bhiwani,127308,24,8
19-12-2025,Haryana,Charkhi Dadri,127026,9,4
19-12-2025,Haryana,Charkhi Dadri,127030,1,2
19-12-2025,Haryana,Faridabad,121003,31,26
19-12-2025,Haryana,Faridabad,121005,108,41
19-12-2025,Haryana,Faridabad,121102,2,4
19-12-2025,Haryana,Fatehabad,125051,47,41
19-12-2025,Haryana,Fatehabad,125053,36,41
19-12-2025,Haryana,Fatehabad,125113,4,5
19-12-2025,Haryana,Gurgaon,122007,1,0
19-12-2025,Haryana,Gurgaon,122016,2,1
19-12-2025,Haryana,Gurgaon,122017,7,8
19-12-2025,Haryana,Gurgaon,122107,1,2
19-12-2025,Haryana,Gurgaon,122506,12,5
19-12-2025,Haryana,Hisar,125053,1,0
19-12-2025,Haryana,Jhajjar,124103,24,26
19-12-2025,Haryana,Jhajjar,124104,3,4
19-12-2025,Haryana,Jhajjar,124107,5,9
19-12-2025,Haryana,Jind,126114,15,16
19-12-2025,Haryana,Kaithal,136044,6,19
19-12-2025,Haryana,Karnal,132022,5,5
19-12-2025,Haryana,Karnal,132023,8,5
19-12-2025,Haryana,Karnal,132041,16,21
19-12-2025,Haryana,Karnal,132046,5,6
19-12-2025,Haryana,Kurukshetra,136128,20,44
19-12-2025,Haryana,Kurukshetra,136156,14,12
19-12-2025,Haryana,Mahendragarh,123023,43,38
19-12-2025,Haryana,Mewat,122508,89,78
19-12-2025,Haryana,Palwal,121107,22,18
19-12-2025,Haryana,Panchkula,134107,6,3
19-12-2025,Haryana,Panchkula,134109,10,11
19-12-2025,Haryana,Panchkula,134117,0,1
19-12-2025,Haryana,Panchkula,134204,8,11
19-12-2025,Haryana,Panipat,132102,3,7
19-12-2025,Haryana,Panipat,132122,6,4
19-12-2025,Haryana,Rewari,123401,62,45
19-12-2025,Haryana,Rohtak,124021,9,12
19-12-2025,Haryana,Rohtak,124113,9,16
19-12-2025,Haryana,Sirsa,125101,3,4
19-12-2025,Haryana,Sirsa,125110,21,43
19-12-2025,Haryana,Sonipat,131001,89,46
19-12-2025,Haryana,Sonipat,131039,3,7
19-12-2025,Haryana,Sonipat,131408,6,12
19-12-2025,Haryana,Sonipat,131409,2,5
19-12-2025,Haryana,Yamuna Nagar,133204,22,43
19-12-2025,Haryana,Yamuna Nagar,135002,7,5
19-12-2025,Haryana,Yamuna Nagar,135021,19,32
19-12-2025,Haryana,Yamuna Nagar,135103,17,33
19-12-2025,Haryana,Yamuna Nagar,135106,8,6
19-12-2025,Haryana,Yamunanagar,135002,0,1
19-12-2025,Haryana,Yamunanagar,135003,0,1
19-12-2025,Himachal Pradesh,Bilaspur,174021,3,7
19-12-2025,Himachal Pradesh,Bilaspur,174024,1,1
19-12-2025,Himachal Pradesh,Bilaspur,174029,3,5
19-12-2025,Himachal Pradesh,Bilaspur,174030,0,4
19-12-2025,Himachal Pradesh,Bilaspur,174032,2,1
19-12-2025,Himachal Pradesh,Bilaspur,174201,2,1
19-12-2025,Himachal Pradesh,Chamba,176319,5,2
19-12-2025,Himachal Pradesh,Hamirpur,177025,2,3
19-12-2025,Himachal Pradesh,Hamirpur,177042,2,4
19-12-2025,Himachal Pradesh,Hamirpur,177301,2,0
19-12-2025,Himachal Pradesh,Kangra,176021,8,2
19-12-2025,Himachal Pradesh,Kangra,176027,2,3
19-12-2025,Himachal Pradesh,Kangra,176029,2,0
19-12-2025,Himachal Pradesh,Kangra,176030,3,2
19-12-2025,Himachal Pradesh,Kangra,176053,4,0
19-12-2025,Himachal Pradesh,Kangra,176058,2,1
19-12-2025,Himachal Pradesh,Kangra,176071,3,0
19-12-2025,Himachal Pradesh,Kangra,176076,1,2
19-12-2025,Himachal Pradesh,Kangra,176085,0,1
19-12-2025,Himachal Pradesh,Kangra,176088,5,0
19-12-2025,Himachal Pradesh,Kangra,176096,0,1
19-12-2025,Himachal Pradesh,Kangra,176122,4,2
19-12-2025,Himachal Pradesh,Kangra,176128,2,2
19-12-2025,Himachal Pradesh,Kangra,176201,7,5
19-12-2025,Himachal Pradesh,Kangra,176203,2,1
19-12-2025,Himachal Pradesh,Kangra,176209,2,4
19-12-2025,Himachal Pradesh,Kangra,176210,3,2
19-12-2025,Himachal Pradesh,Kangra,176215,3,4
19-12-2025,Himachal Pradesh,Kangra,176402,0,5
19-12-2025,Himachal Pradesh,Kangra,176403,6,4
19-12-2025,Himachal Pradesh,Kangra,176502,1,1
19-12-2025,Himachal Pradesh,Kangra,177108,2,0
19-12-2025,Himachal Pradesh,Kangra,177114,2,0
19-12-2025,Himachal Pradesh,Kinnaur,172106,0,2
19-12-2025,Himachal Pradesh,Kullu,172002,4,6
19-12-2025,Himachal Pradesh,Kullu,175106,1,0
19-12-2025,Himachal Pradesh,Lahul & Spiti,175142,0,2
19-12-2025,Himachal Pradesh,Mandi,175001,2,14
19-12-2025,Himachal Pradesh,Mandi,175003,0,4
19-12-2025,Himachal Pradesh,Mandi,175005,1,3
19-12-2025,Himachal Pradesh,Mandi,175006,1,5
19-12-2025,Himachal Pradesh,Mandi,175029,3,9
19-12-2025,Himachal Pradesh,Mandi,175040,1,5
19-12-2025,Himachal Pradesh,Mandi,175052,2,1
19-12-2025,Himachal Pradesh,Mandi,176121,1,1
19-12-2025,Himachal Pradesh,Shimla,171003,1,1
19-12-2025,Himachal Pradesh,Shimla,171007,4,3
19-12-2025,Himachal Pradesh,Shimla,171103,3,1
19-12-2025,Himachal Pradesh,Shimla,171201,1,2
19-12-2025,Himachal Pradesh,Shimla,171207,2,5
19-12-2025,Himachal Pradesh,Shimla,171212,0,3
19-12-2025,Himachal Pradesh,Shimla,172001,9,3
19-12-2025,Himachal Pradesh,Shimla,172021,1,1
19-12-2025,Himachal Pradesh,Shimla,172101,4,1
19-12-2025,Himachal Pradesh,Shimla,172201,1,1
19-12-2025,Himachal Pradesh,Sirmaur,171226,0,3
19-12-2025,Himachal Pradesh,Sirmaur,173101,6,6
19-12-2025,Himachal Pradesh,Sirmaur,173104,1,2
19-12-2025,Himachal Pradesh,Solan,171102,20,9
19-12-2025,Himachal Pradesh,Solan,173207,2,2
19-12-2025,Himachal Pradesh,Solan,173209,3,3
19-12-2025,Himachal Pradesh,Solan,173215,1,5
19-12-2025,Himachal Pradesh,Solan,173230,0,1
19-12-2025,Himachal Pradesh,Solan,173235,1,0
19-12-2025,Himachal Pradesh,Una,174308,3,3
19-12-2025,Himachal Pradesh,Una,174321,0,7
19-12-2025,Himachal Pradesh,Una,174507,0,1
19-12-2025,Himachal Pradesh,Una,177109,0,1
19-12-2025,Himachal Pradesh,Una,177202,2,1
19-12-2025,Himachal Pradesh,Una,177203,1,5
19-12-2025,Himachal Pradesh,Una,177207,0,2
19-12-2025,Himachal Pradesh,Una,177208,0,4
19-12-2025,Jammu and Kashmir,Anantnag,192126,159,8
19-12-2025,Jammu and Kashmir,Anantnag,192201,112,19
19-12-2025,Jammu and Kashmir,Bandipore,193502,69,17
19-12-2025,Jammu and Kashmir,Baramula,193103,2,5
19-12-2025,Jammu and Kashmir,Baramula,193198,7,2
19-12-2025,Jammu and Kashmir,Baramula,193301,12,15
19-12-2025,Jammu and Kashmir,Baramula,193402,31,11
19-12-2025,Jammu and Kashmir,Budgam,190018,3,2
19-12-2025,Jammu and Kashmir,Budgam,191113,20,3
19-12-2025,Jammu and Kashmir,Budgam,193411,40,5
19-12-2025,Jammu and Kashmir,Doda,182148,1,5
19-12-2025,Jammu and Kashmir,Doda,182204,0,8
19-12-2025,Jammu and Kashmir,Ganderbal,191131,33,1
19-12-2025,Jammu and Kashmir,Jammu,180002,13,7
19-12-2025,Jammu and Kashmir,Jammu,180020,1,3
19-12-2025,Jammu and Kashmir,Jammu,181122,6,15
19-12-2025,Jammu and Kashmir,Jammu,181145,0,4
19-12-2025,Jammu and Kashmir,Jammu,181202,5,2
19-12-2025,Jammu and Kashmir,Jammu,181205,1,4
19-12-2025,Jammu and Kashmir,Jammu,181224,5,5
19-12-2025,Jammu and Kashmir,Kathua,184148,14,6
19-12-2025,Jammu and Kashmir,Kathua,184201,9,12
19-12-2025,Jammu and Kashmir,Kulgam,192102,5,0
19-12-2025,Jammu and Kashmir,Kulgam,192232,22,5
19-12-2025,Jammu and Kashmir,Pulwama,192303,1,9
19-12-2025,Jammu and Kashmir,Pulwama,192306,13,1
19-12-2025,Jammu and Kashmir,Rajouri,185131,26,17
19-12-2025,Jammu and Kashmir,Rajouri,185201,18,42
19-12-2025,Jammu and Kashmir,Rajouri,185202,18,8
19-12-2025,Jammu and Kashmir,Rajouri,185212,36,27
19-12-2025,Jammu and Kashmir,Reasi,182312,1,0
19-12-2025,Jammu and Kashmir,Reasi,182313,12,10
19-12-2025,Jammu and Kashmir,Reasi,182315,24,12
19-12-2025,Jammu and Kashmir,Samba,184120,9,0
19-12-2025,Jammu and Kashmir,Samba,184121,14,4
19-12-2025,Jammu and Kashmir,Srinagar,190002,32,19
19-12-2025,Jammu and Kashmir,Srinagar,190003,16,22
19-12-2025,Jammu and Kashmir,Srinagar,190007,1,0
19-12-2025,Jammu and Kashmir,Srinagar,190012,4,2
19-12-2025,Jammu and Kashmir,Srinagar,190015,30,20
19-12-2025,Jammu and Kashmir,Srinagar,190019,4,2
19-12-2025,Jammu and Kashmir,Srinagar,190020,16,8
19-12-2025,Jammu and Kashmir,Srinagar,191123,5,4
19-12-2025,Jammu and Kashmir,Udhampur,182117,5,5
19-12-2025,Jammu and Kashmir,Udhampur,182125,8,11
19-12-2025,Jammu and Kashmir,Udhampur,182141,7,11
19-12-2025,Jammu and Kashmir,Udhampur,182161,3,0
19-12-2025,Jharkhand,Bokaro,827006,1,1
19-12-2025,Jharkhand,Bokaro,827009,13,11
19-12-2025,Jharkhand,Bokaro,828302,0,1
19-12-2025,Jharkhand,Bokaro,828404,1,4
19-12-2025,Jharkhand,Bokaro,829111,6,5
19-12-2025,Jharkhand,Bokaro,829128,3,2
19-12-2025,Jharkhand,Chatra,825321,17,14
19-12-2025,Jharkhand,Chatra,825406,0,1
19-12-2025,Jharkhand,Deoghar,814116,0,1
19-12-2025,Jharkhand,Deoghar,814150,26,26
19-12-2025,Jharkhand,Deoghar,814153,0,1
19-12-2025,Jharkhand,Deoghar,815353,60,59
19-12-2025,Jharkhand,Dhanbad,826003,3,1
19-12-2025,Jharkhand,Dhanbad,828126,2,2
19-12-2025,Jharkhand,Dhanbad,828132,0,2
19-12-2025,Jharkhand,Dhanbad,828202,4,7
19-12-2025,Jharkhand,Dhanbad,828304,1,7
19-12-2025,Jharkhand,Dhanbad,828306,7,8
19-12-2025,Jharkhand,Dumka,814145,15,13
19-12-2025,Jharkhand,Dumka,814148,2,2
19-12-2025,Jharkhand,Dumka,814167,6,4
19-12-2025,Jharkhand,East Singhbhum,831017,7,11
19-12-2025,Jharkhand,East Singhbhum,831018,6,9
19-12-2025,Jharkhand,Garhwa,822124,8,7
19-12-2025,Jharkhand,Giridih,815302,8,5
19-12-2025,Jharkhand,Giridih,815312,48,33
19-12-2025,Jharkhand,Giridih,815315,16,15
19-12-2025,Jharkhand,Giridih,825108,18,19
19-12-2025,Jharkhand,Giridih,825324,27,11
19-12-2025,Jharkhand,Godda,814102,1,2
19-12-2025,Jharkhand,Godda,814155,18,11
19-12-2025,Jharkhand,Gumla,835201,2,4
19-12-2025,Jharkhand,Gumla,835208,31,22
19-12-2025,Jharkhand,Gumla,835220,20,43
19-12-2025,Jharkhand,Gumla,835230,17,30
19-12-2025,Jharkhand,Gumla,835231,37,52
19-12-2025,Jharkhand,Gumla,835324,45,37
19-12-2025,Jharkhand,Hazaribag,825402,1,3
19-12-2025,Jharkhand,Hazaribagh,825301,42,35
19-12-2025,Jharkhand,Hazaribagh,825303,5,2
19-12-2025,Jharkhand,Hazaribagh,825312,37,3
19-12-2025,Jharkhand,Hazaribagh,825319,17,6
19-12-2025,Jharkhand,Hazaribagh,825323,20,10
19-12-2025,Jharkhand,Hazaribagh,825413,1,2
19-12-2025,Jharkhand,Hazaribagh,829129,2,2
19-12-2025,Jharkhand,Koderma,825318,23,8
19-12-2025,Jharkhand,Koderma,825407,16,8
19-12-2025,Jharkhand,Latehar,822111,7,16
19-12-2025,Jharkhand,Latehar,822119,5,14
19-12-2025,Jharkhand,Latehar,829206,10,5
19-12-2025,Jharkhand,Palamau,822131,0,1
19-12-2025,Jharkhand,Palamu,822123,25,19
19-12-2025,Jharkhand,Purbi Singhbhum,831012,0,11
19-12-2025,Jharkhand,Purbi Singhbhum,831016,1,1
19-12-2025,Jharkhand,Ramgarh,825316,6,5
19-12-2025,Jharkhand,Ramgarh,829105,3,2
19-12-2025,Jharkhand,Ramgarh,829108,1,1
19-12-2025,Jharkhand,Ramgarh,829118,2,3
19-12-2025,Jharkhand,Ramgarh,829122,8,20
19-12-2025,Jharkhand,Ramgarh,829150,7,3
19-12-2025,Jharkhand,Ranchi,829205,0,2
19-12-2025,Jharkhand,Ranchi,829210,2,3
19-12-2025,Jharkhand,Ranchi,834006,8,12
19-12-2025,Jharkhand,Ranchi,835101,2,4
19-12-2025,Jharkhand,Ranchi,835205,10,10
19-12-2025,Jharkhand,Ranchi,835221,0,3
19-12-2025,Jharkhand,Ranchi,835325,0,1
19-12-2025,Jharkhand,Sahebganj,816104,3,4
19-12-2025,Jharkhand,Sahebganj,816105,13,0
19-12-2025,Jharkhand,Sahebganj,816120,17,5
19-12-2025,Jharkhand,Seraikela-Kharsawan,831013,24,16
19-12-2025,Jharkhand,Seraikela-kharsawan,831013,1,5
19-12-2025,Jharkhand,Seraikela-kharsawan,833219,1,3
19-12-2025,Jharkhand,Seraikela-kharsawan,833220,2,8
19-12-2025,Jharkhand,Simdega,835228,15,19
19-12-2025,Jharkhand,West Singhbhum,833215,19,41
19-12-2025,Karnataka,Bagalkot,586113,1,0
19-12-2025,Karnataka,Bagalkot,586126,0,3
19-12-2025,Karnataka,Bagalkot,587111,4,2
19-12-2025,Karnataka,Bagalkot,587115,0,2
19-12-2025,Karnataka,Bagalkot,587118,1,4
19-12-2025,Karnataka,Bagalkot,587120,4,2
19-12-2025,Karnataka,Bagalkot,587121,8,3
19-12-2025,Karnataka,Bagalkot,587125,2,3
19-12-2025,Karnataka,Bagalkot,587203,13,6
19-12-2025,Karnataka,Bagalkot,587301,27,22
19-12-2025,Karnataka,Bagalkot *,587103,0,1
19-12-2025,Karnataka,Bagalkot *,587116,0,3
19-12-2025,Karnataka,Bagalkot *,587206,0,1
19-12-2025,Karnataka,Ballari,583101,24,9
19-12-2025,Karnataka,Ballari,583118,1,1
19-12-2025,Karnataka,Ballari,583119,4,1
19-12-2025,Karnataka,Ballari,583121,8,4
19-12-2025,Karnataka,Ballari,583134,2,2
19-12-2025,Karnataka,Ballari,583217,2,1
19-12-2025,Karnataka,Ballari,583218,3,0
19-12-2025,Karnataka,Ballari,583221,3,1
19-12-2025,Karnataka,Ballari,583223,7,0
19-12-2025,Karnataka,Bangalore,560001,1,1
19-12-2025,Karnataka,Bangalore,560002,1,1
19-12-2025,Karnataka,Bangalore,560012,0,1
19-12-2025,Karnataka,Bangalore,560015,0,1
19-12-2025,Karnataka,Bangalore,560017,0,3
19-12-2025,Karnataka,Bangalore,560019,1,1
19-12-2025,Karnataka,Bangalore,560020,1,6
19-12-2025,Karnataka,Bangalore,560034,0,3
19-12-2025,Karnataka,Bangalore,560037,6,11
19-12-2025,Karnataka,Bangalore,560040,2,10
19-12-2025,Karnataka,Bangalore,560042,0,1
19-12-2025,Karnataka,Bangalore,560046,6,6
19-12-2025,Karnataka,Bangalore,560047,1,10
19-12-2025,Karnataka,Bangalore,560060,0,12
19-12-2025,Karnataka,Bangalore,560064,7,8
19-12-2025,Karnataka,Bangalore,560067,19,4
19-12-2025,Karnataka,Bangalore,560072,4,11
19-12-2025,Karnataka,Bangalore,560078,3,10
19-12-2025,Karnataka,Bangalore,560079,13,17
19-12-2025,Karnataka,Bangalore,560088,1,0
19-12-2025,Karnataka,Bangalore,560090,2,2
19-12-2025,Karnataka,Bangalore,560093,1,0
19-12-2025,Karnataka,Bangalore,560103,0,2
19-12-2025,Karnataka,Bangalore,560105,3,5
19-12-2025,Karnataka,Bangalore Rural,560049,3,1
19-12-2025,Karnataka,Bangalore Rural,561203,16,18
19-12-2025,Karnataka,Bangalore Rural,562123,19,8
19-12-2025,Karnataka,Belagavi,590003,6,2
19-12-2025,Karnataka,Belagavi,590016,13,2
19-12-2025,Karnataka,Belagavi,591102,10,0
19-12-2025,Karnataka,Belagavi,591116,1,0
19-12-2025,Karnataka,Belagavi,591119,1,1
19-12-2025,Karnataka,Belagavi,591122,2,1
19-12-2025,Karnataka,Belagavi,591216,4,0
19-12-2025,Karnataka,Belagavi,591217,3,0
19-12-2025,Karnataka,Belagavi,591234,4,2
19-12-2025,Karnataka,Belagavi,591239,2,1
19-12-2025,Karnataka,Belagavi,591240,1,1
19-12-2025,Karnataka,Belagavi,591244,3,0
19-12-2025,Karnataka,Belagavi,591246,1,0
19-12-2025,Karnataka,Belagavi,591301,1,1
19-12-2025,Karnataka,Belagavi,591302,6,4
19-12-2025,Karnataka,Belagavi,591303,28,0
19-12-2025,Karnataka,Belagavi,591305,3,2
19-12-2025,Karnataka,Belagavi,591317,7,4
19-12-2025,Karnataka,Belgaum,591101,5,1
19-12-2025,Karnataka,Belgaum,591109,0,3
19-12-2025,Karnataka,Belgaum,591110,3,3
19-12-2025,Karnataka,Belgaum,591121,3,4
19-12-2025,Karnataka,Belgaum,591124,1,3
19-12-2025,Karnataka,Belgaum,591128,1,3
19-12-2025,Karnataka,Belgaum,591153,4,0
19-12-2025,Karnataka,Belgaum,591219,0,2
19-12-2025,Karnataka,Belgaum,591234,1,0
19-12-2025,Karnataka,Belgaum,591236,2,0
19-12-2025,Karnataka,Belgaum,591237,6,13
19-12-2025,Karnataka,Belgaum,591240,4,2
19-12-2025,Karnataka,Belgaum,591242,0,2
19-12-2025,Karnataka,Belgaum,591248,4,1
19-12-2025,Karnataka,Belgaum,591254,2,20
19-12-2025,Karnataka,Belgaum,591263,4,6
19-12-2025,Karnataka,Belgaum,591287,2,0
19-12-2025,Karnataka,Belgaum,591305,1,3
19-12-2025,Karnataka,Belgaum,591310,1,2
19-12-2025,Karnataka,Bellary,583103,9,18
19-12-2025,Karnataka,Bellary,583126,2,3
19-12-2025,Karnataka,Bellary,583130,1,2
19-12-2025,Karnataka,Bellary,583132,3,5
19-12-2025,Karnataka,Bellary,583135,3,9
19-12-2025,Karnataka,Bellary,583136,0,3
19-12-2025,Karnataka,Bellary,583217,1,4
19-12-2025,Karnataka,Bellary,583218,0,1
19-12-2025,Karnataka,Bellary,583222,6,4
19-12-2025,Karnataka,Bellary,583225,1,1
19-12-2025,Karnataka,Bengaluru,560021,10,11
19-12-2025,Karnataka,Bengaluru,560023,8,7
19-12-2025,Karnataka,Bengaluru,560026,13,17
19-12-2025,Karnataka,Bengaluru,560030,2,5
19-12-2025,Karnataka,Bengaluru,560035,5,2
19-12-2025,Karnataka,Bengaluru,560038,2,3
19-12-2025,Karnataka,Bengaluru,560061,9,6
19-12-2025,Karnataka,Bengaluru,560062,8,9
19-12-2025,Karnataka,Bengaluru,560067,22,2
19-12-2025,Karnataka,Bengaluru,560073,16,10
19-12-2025,Karnataka,Bengaluru,560075,8,3
19-12-2025,Karnataka,Bengaluru,560083,6,11
19-12-2025,Karnataka,Bengaluru,560086,14,6
19-12-2025,Karnataka,Bengaluru,560087,9,3
19-12-2025,Karnataka,Bengaluru,560088,1,0
19-12-2025,Karnataka,Bengaluru,560090,3,8
19-12-2025,Karnataka,Bengaluru,560091,43,34
19-12-2025,Karnataka,Bengaluru,560095,0,1
19-12-2025,Karnataka,Bengaluru,560098,3,3
19-12-2025,Karnataka,Bengaluru,560100,16,7
19-12-2025,Karnataka,Bengaluru,560102,10,9
19-12-2025,Karnataka,Bengaluru,560105,8,5
19-12-2025,Karnataka,Bengaluru,562162,1,0
19-12-2025,Karnataka,Bengaluru South,562159,0,1
19-12-2025,Karnataka,Bidar,585328,12,8
19-12-2025,Karnataka,Bidar,585415,1,1
19-12-2025,Karnataka,Bijapur,586109,2,3
19-12-2025,Karnataka,Bijapur,586111,2,0
19-12-2025,Karnataka,Bijapur,586120,0,3
19-12-2025,Karnataka,Bijapur,586124,0,2
19-12-2025,Karnataka,Bijapur,586127,1,1
19-12-2025,Karnataka,Bijapur,586204,3,6
19-12-2025,Karnataka,Bijapur,586207,1,0
19-12-2025,Karnataka,Bijapur,586208,1,1
19-12-2025,Karnataka,Chamarajanagar,571126,1,0
19-12-2025,Karnataka,Chamarajanagar,571490,1,0
19-12-2025,Karnataka,Chamrajanagar,571126,2,1
19-12-2025,Karnataka,Chamrajanagar,571127,9,9
19-12-2025,Karnataka,Chamrajnagar,571126,0,1
19-12-2025,Karnataka,Chamrajnagar,571441,1,0
19-12-2025,Karnataka,Chamrajnagar,571443,0,1
19-12-2025,Karnataka,Chickmagalur,577118,2,0
19-12-2025,Karnataka,Chickmagalur,577133,2,3
19-12-2025,Karnataka,Chickmagalur,577137,1,0
19-12-2025,Karnataka,Chickmagalur,577145,2,0
19-12-2025,Karnataka,Chickmagalur,577160,0,2
19-12-2025,Karnataka,Chickmagalur,577168,0,1
19-12-2025,Karnataka,Chickmagalur,577175,0,2
19-12-2025,Karnataka,Chickmagalur,577228,2,2
19-12-2025,Karnataka,Chikkaballapur,561208,5,6
19-12-2025,Karnataka,Chikkaballapur,562105,24,7
19-12-2025,Karnataka,Chikkaballapur,563123,2,0
19-12-2025,Karnataka,Chikkamagaluru,577126,3,2
19-12-2025,Karnataka,Chikkamagaluru,577133,1,1
19-12-2025,Karnataka,Chikkamagaluru,577135,0,1
19-12-2025,Karnataka,Chikkamagaluru,577146,2,0
19-12-2025,Karnataka,Chikkamagaluru,577160,1,0
19-12-2025,Karnataka,Chikkamagaluru,577548,5,2
19-12-2025,Karnataka,Chikmagalur,577101,0,6
19-12-2025,Karnataka,Chikmagalur,577102,1,1
19-12-2025,Karnataka,Chikmagalur,577228,0,2
19-12-2025,Karnataka,Chitradurga,577515,4,2
19-12-2025,Karnataka,Chitradurga,577535,19,9
19-12-2025,Karnataka,Chitradurga,577537,7,0
19-12-2025,Karnataka,Chitradurga,577541,4,5
19-12-2025,Karnataka,Chitradurga,577542,6,4
19-12-2025,Karnataka,Chitradurga,577543,3,7
19-12-2025,Karnataka,Chitradurga,577554,1,0
19-12-2025,Karnataka,Chitradurga,577555,1,2
19-12-2025,Karnataka,Dakshina Kannada,574154,3,1
19-12-2025,Karnataka,Dakshina Kannada,574202,6,3
19-12-2025,Karnataka,Dakshina Kannada,574213,0,1
19-12-2025,Karnataka,Dakshina Kannada,574217,4,2
19-12-2025,Karnataka,Dakshina Kannada,574265,2,1
19-12-2025,Karnataka,Dakshina Kannada,574285,0,1
19-12-2025,Karnataka,Dakshina Kannada,574324,1,0
19-12-2025,Karnataka,Dakshina Kannada,574326,20,1
19-12-2025,Karnataka,Dakshina Kannada,574328,1,0
19-12-2025,Karnataka,Dakshina Kannada,575008,1,3
19-12-2025,Karnataka,Dakshina Kannada,575009,1,1
19-12-2025,Karnataka,Davanagere,577001,0,1
19-12-2025,Karnataka,Davanagere,577530,1,1
19-12-2025,Karnataka,Davanagere,577589,3,1
19-12-2025,Karnataka,Davanagere,577601,1,6
19-12-2025,Karnataka,Davanagere,583137,2,0
19-12-2025,Karnataka,Davangere,577225,1,3
19-12-2025,Karnataka,Davangere,577231,6,0
19-12-2025,Karnataka,Davangere,577528,14,14
19-12-2025,Karnataka,Davangere,577556,4,4
19-12-2025,Karnataka,Davangere,577589,2,3
19-12-2025,Karnataka,Davangere,583127,1,2
19-12-2025,Karnataka,Davangere,583131,5,5
19-12-2025,Karnataka,Dharwad,580001,5,5
19-12-2025,Karnataka,Dharwad,580002,2,0
19-12-2025,Karnataka,Dharwad,580006,6,2
19-12-2025,Karnataka,Dharwad,580021,4,1
19-12-2025,Karnataka,Dharwad,580023,11,13
19-12-2025,Karnataka,Dharwad,580025,6,3
19-12-2025,Karnataka,Dharwad,580029,1,4
19-12-2025,Karnataka,Dharwad,580030,5,4
19-12-2025,Karnataka,Dharwad,580112,0,5
19-12-2025,Karnataka,Dharwad,581105,1,2
19-12-2025,Karnataka,Dharwad,581195,0,1
19-12-2025,Karnataka,Dharwad,581207,1,0
19-12-2025,Karnataka,Gadag,581118,0,1
19-12-2025,Karnataka,Gadag,582111,1,0
19-12-2025,Karnataka,Gadag,582112,14,4
19-12-2025,Karnataka,Gadag,582117,6,4
19-12-2025,Karnataka,Gadag,582120,6,3
19-12-2025,Karnataka,Gadag,582204,1,0
19-12-2025,Karnataka,Gadag,582209,5,5
19-12-2025,Karnataka,Gadag *,582102,0,1
19-12-2025,Karnataka,Gulbarga,585101,3,4
19-12-2025,Karnataka,Gulbarga,585104,12,19
19-12-2025,Karnataka,Gulbarga,585106,0,2
19-12-2025,Karnataka,Gulbarga,585212,1,2
19-12-2025,Karnataka,Gulbarga,585222,8,21
19-12-2025,Karnataka,Gulbarga,585229,2,1
19-12-2025,Karnataka,Gulbarga,585292,2,1
19-12-2025,Karnataka,Gulbarga,585306,4,2
19-12-2025,Karnataka,Gulbarga,585312,0,6
19-12-2025,Karnataka,Gulbarga,585313,0,2
19-12-2025,Karnataka,Gulbarga,585318,3,8
19-12-2025,Karnataka,Gulbarga,585322,1,3
19-12-2025,Karnataka,Hasan,573102,1,7
19-12-2025,Karnataka,Hasan,573103,2,2
19-12-2025,Karnataka,Hasan,573112,0,1
19-12-2025,Karnataka,Hasan,573120,0,1
19-12-2025,Karnataka,Hasan,573131,1,1
19-12-2025,Karnataka,Hasan,573212,1,0
19-12-2025,Karnataka,Hasan,573215,0,2
